ID	Site	Layer	Site type	Longitude	Latitude	Country	Commune	Region	Date	Max Age	Min Age	Dating method	Lab Code	Climatic phase	MIS 	Stage	Reported climate	Excavated/ researched surface sq. M.	Other date	Comment	Reference	Industry	Typology	Production systems	Main typotechnology	Qnt of lithics	Overall Group Mobility	Mean Effort Per Raw Material	MaxDist	Sources	NTAXA	N_Ungulates	N_Carnivores	N_Microfauna	NISP_Ungulate	NISP_Carnivore	NISP_Microfauna	Felis silvestris	Felis (catus) minuta	Lynx pardinus (spelaea)	Lynx lynx	Panthera (leo) spelaea	Panthera pardus	Crocuta crocuta (spelaea)	Ursus deningeri	Ursus arctos	Ursus spelaeus	Ursus thibetanus	Martes martes	Meles meles	Mustela nivalis	Mustela putorius	Mustela palerminea	Mustela erminea	Lutra lutra	Gulo gulo	Canis lupus subsp.	Cuon alpinus (priscus)	Vulpes vulpes	Alopex lagopus	Sus scrofa	Alces alces	Cervus elaphus	Cervus simplicidens	Dama dama clactoniana	Dama dama	Megaloceros giganteus	Capreolus capreolus	Rangifer tarandus	Saiga tatarica	Rupicapra rupicapra	Rupicapra pyrenaica	Capra ibex	Capra pyrenaica	Capra caucasica	Hemitragus bonali	Hemitragus cedrensis	Ovibos moschatus	Bison priscus	Bos primigenius	Hippopotamus amphibius	Mammuthus primigenius	Palaeoloxodon / elephas antiquus	Dicerorhinus/ Stephanorhinus hemitoechus	Dicerorhinus / Stephanorhinus kirchenbergensis	Coelodonta antiquitatis	Equus caballus subsp	Equus hemionus	Equus hydruntinus	Ochotona pusilla	Oryctolagus cuniculus subsp.	Lepus timidus	Lepus europaeus	Erinaceus europaeus	Talpa europaea	Talpa romana	Sorex araneus	Sorex runtonensis	Sorex minutus	Neomys fodiens	Sicista subtilis	Allactaga major	Sciurus vulgaris	Marmota marmota	Spermophilus citellus	Spermophilus superciliosus	Glis glis	Eliomys quercinus	Muscardinus avellanarius	Pliomys episcopalis	Clethrionomys glareolus	Microtus oeconomus/malei	Microtus arvalis	Microtus agrestis	Microtus subterraneus	Microtus duodecimcostatus	Microtus multiplex	Microtus gerbei	Microtus gregalis	Microtus brecciensis	Arvicola terrestris	Arvicola sapidus	Lemmus lemmus	Dicrostonyx torquatus/gulielmi	Chionomys nivalis	Lagurus lagurus	Allocricetus bursae	Cricetus cricetus	Cricetulus migratorius	Myodes rutilus	Pliomys lenki	Apodemus sylvaticus	Micromys minutus	Castor fiber
128.1	Orechov I & II		Open air	16.49355	49.1195	Czech Republic		Moravia						Hengelo?	3a	Late Weichselian				Bohunician?	"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	Szeletian Levallois debitage	Szeletian	Levallois	Transitional	4950	27.07909773	9.026365912	110	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136.1	Moravany nad Váhom - Dlhá		Open air	17.8667	48.6	Slovakia		Váh Valley						Hengelo?	3a	Late Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège.; Nemergut, A., Cheben, M., Gregor, M., 2012. Lithic raw material use at the Palaeolithic site of Moravany nad Váhom-Dlhá. Anthropologie,  L/4, 379-390."	Szeletian	Szeletian	Szeletian	Transitional	9821	62.25504406	6.225504406	285	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138.1	Herman Ottó		Cave	20.6297	48.10555	Hungary		Bükk Mountains						?							"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	Szeletian	Szeletian	Szeletian	Transitional	498	14.53940031	7.269700153	50	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145.1	La Prissé	c4	Open air	-1.45858	43.48164	France	Saint-Pierre-d'Irube	Labourd				Stratigraphic correlation with dates from Jupiter		Middle MIS 3	3b	Late Weichselian		1000		"The dates relate to Jupiter's dates, because these sites lie within a highly eroded geology, in which sites situated in depressions are more likely to be preserved, according to authors at least. These two sites are related through five complexes (0-IV). This layer relates to layers 40, 35, and 25 at Jupiter."	"Colonge, D., Claud, E., Deschamps, M., Fourloubey, C., Hernandez, M., Sellami, F., Anderson, L., Busseuil, N., Debenham, N., Garon, H., and O'Farrell, M., 2015. Preliminary results from new Palaeolithic open-air sites near Bayonne (south-western France). Quaternary International, 364, 109-125."	Late Mousterian	Mousterian	Discoid	Discoid-denticulate	969	21.67491498	4.334982995	45	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145.2	La Prissé	c6	Open air	-1.45858	43.48164	France	Saint-Pierre-d'Irube	Labourd	68	78	58	Stratigraphic correlation with dates from Jupiter		Reworked deposit	5a-4	Early Weichselian		1350		"The dates relate to Jupiter's dates, because these sites lie within a highly eroded geology, in which sites situated in depressions are more likely to be preserved, according to authors at least. These two sites are related through five complexes (0-IV). This layer relates to a mixed layer c6 at Jupiter, dated to 68 +/-10 ka. However, this layer has not been reported."	"Colonge, D., Claud, E., Deschamps, M., Fourloubey, C., Hernandez, M., Sellami, F., Anderson, L., Busseuil, N., Debenham, N., Garon, H., and O'Farrell, M., 2015. Preliminary results from new Palaeolithic open-air sites near Bayonne (south-western France). Quaternary International, 364, 109-125."	Patinated Mousterian	Mousterian	Levallois	Other/mixed	1336	25.52976771	5.105953541	45	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
145.3	La Prissé	c6?	Open air	-1.45858	43.48164	France	Saint-Pierre-d'Irube	Labourd				Stratigraphic correlation with dates from Jupiter		Reworked deposit						"The dates relate to Jupiter's dates, because these sites lie within a highly eroded geology, in which sites situated in depressions are more likely to be preserved, according to authors at least. These two sites are related through five complexes (0-IV). This layer relates to a mixed layer c6 at Jupiter, dated to 68 +/-10 ka. However, this layer has not been reported."	"Colonge, D., Claud, E., Deschamps, M., Fourloubey, C., Hernandez, M., Sellami, F., Anderson, L., Busseuil, N., Debenham, N., Garon, H., and O'Farrell, M., 2015. Preliminary results from new Palaeolithic open-air sites near Bayonne (south-western France). Quaternary International, 364, 109-125."	Acheulean	Acheulean	Clactonian	Acheulean	107	9.836866865	3.278955622	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146.1	Chemin de Jupiter	Layer 40	Open air	-1.4533	43.47914	France	Saint-Pierre-d'Irube	Labourd						Middle MIS 3	3b	Late Weichselian				"Dated between 50 +/- 5 ka, and 34 +/- 3ka (OSL"	"Colonge, D., Claud, E., Deschamps, M., Fourloubey, C., Hernandez, M., Sellami, F., Anderson, L., Busseuil, N., Debenham, N., Garon, H., and O'Farrell, M., 2015. Preliminary results from new Palaeolithic open-air sites near Bayonne (south-western France). Quaternary International, 364, 109-125."	Late Mousterian	Mousterian	Discoid	Discoid-denticulate	402	20.23614463	4.047228926	45	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146.2	Chemin de Jupiter	Layer 25	Open air	-1.4533	43.47914	France	Saint-Pierre-d'Irube	Labourd						Middle MIS 3	3b	Late Weichselian				"Dated between 50 +/- 5 ka, and 34 +/- 3ka (OSL"	"Colonge, D., Claud, E., Deschamps, M., Fourloubey, C., Hernandez, M., Sellami, F., Anderson, L., Busseuil, N., Debenham, N., Garon, H., and O'Farrell, M., 2015. Preliminary results from new Palaeolithic open-air sites near Bayonne (south-western France). Quaternary International, 364, 109-125."	Late Mousterian	Mousterian	Discoid	Discoid-denticulate	240	16.99647515	3.39929503	45	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
146.3	Chemin de Jupiter	Layer 35	Open air	-1.4533	43.47914	France	Saint-Pierre-d'Irube	Labourd						Middle MIS 3	3b	Late Weichselian				"Dated between 50 +/- 5 ka, and 34 +/- 3ka (OSL"	"Colonge, D., Claud, E., Deschamps, M., Fourloubey, C., Hernandez, M., Sellami, F., Anderson, L., Busseuil, N., Debenham, N., Garon, H., and O'Farrell, M., 2015. Preliminary results from new Palaeolithic open-air sites near Bayonne (south-western France). Quaternary International, 364, 109-125."	Late Mousterian	Mousterian	Discoid	Discoid-denticulate	251	16.51112212	4.12778053	45	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147.1	La Rouquette	A	Open air	1.70655	43.9948	France	Puycelsi 	Tarn						Weichselian	04-Mar	Late Weichselian				"Percentages unreliable, resulting in higher quantity than reported. Three of the largest sources have been reduced by one compared to what the percentage would give."	"Duran, J.-P., and Tavoso, A., 2005. Les industries moustériennes de la Rouquette (Puycelci, Tarn, France). L'Anthropologie, 109(5), 755-783.; Briki-Heriech, D., Duran, J.-P., Saos, T., Gregoire, S., and Moigne, A.M., 2005. Le Gisement moustérien de la Rouquette à Puycelsi (Tarn, France): occupation de plein air de chasseurs de grands herbivores. In: Molines, N., Monnier, J.-L., and Moncel, M.H., eds. Les premiers peuplements de l’Europe. Données récentes sur les modalités de peuplement et sur le cadre chronostratigraphique, géologique et paléogéographique des industries du Paléolithique ancien et moyen en Europe. British Archaeological Reports, International Series, 1364. Colloque international, 22-25 September 2003, Université de Rennes. Oxford: Hadrian Books, 577-586."	Denticulate Mousterian	Denticulate	Discoid	Discoid-denticulate	2210	36.17410356	5.16772908	20	7	4	3	1	0	36	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147.2	La Rouquette	Bs	Open air	1.70655	43.9948	France	Puycelsi 	Tarn						Weichselian	04-Mar	Late Weichselian					"Duran, J.-P., and Tavoso, A., 2005. Les industries moustériennes de la Rouquette (Puycelci, Tarn, France). L'Anthropologie, 109(5), 755-783.; Briki-Heriech, D., Duran, J.-P., Saos, T., Gregoire, S., and Moigne, A.M., 2005. Le Gisement moustérien de la Rouquette à Puycelsi (Tarn, France): occupation de plein air de chasseurs de grands herbivores. In: Molines, N., Monnier, J.-L., and Moncel, M.H., eds. Les premiers peuplements de l’Europe. Données récentes sur les modalités de peuplement et sur le cadre chronostratigraphique, géologique et paléogéographique des industries du Paléolithique ancien et moyen en Europe. British Archaeological Reports, International Series, 1364. Colloque international, 22-25 September 2003, Université de Rennes. Oxford: Hadrian Books, 577-586."	Ferrassie Mousterian	Ferrassie	Levallois-discoid	Ante-Quina	233	14.6670827	4.889027566	12	3	6	6	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147.3	La Rouquette	B	Open air	1.70655	43.9948	France	Puycelsi 	Tarn						Weichselian	04-Mar	Late Weichselian				"Percentages result in a lower number than reported, these are labelled as unaccounted sources."	"Duran, J.-P., and Tavoso, A., 2005. Les industries moustériennes de la Rouquette (Puycelci, Tarn, France). L'Anthropologie, 109(5), 755-783.; Briki-Heriech, D., Duran, J.-P., Saos, T., Gregoire, S., and Moigne, A.M., 2005. Le Gisement moustérien de la Rouquette à Puycelsi (Tarn, France): occupation de plein air de chasseurs de grands herbivores. In: Molines, N., Monnier, J.-L., and Moncel, M.H., eds. Les premiers peuplements de l’Europe. Données récentes sur les modalités de peuplement et sur le cadre chronostratigraphique, géologique et paléogéographique des industries du Paléolithique ancien et moyen en Europe. British Archaeological Reports, International Series, 1364. Colloque international, 22-25 September 2003, Université de Rennes. Oxford: Hadrian Books, 577-586."	Quina Mousterian	Quina	"Quina, discoid, Levallois"	Quina	2757	50.86660088	5.086660088	20	11	7	5	2	0	2088	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147.4	La Rouquette	Bb	Open air	1.70655	43.9948	France	Puycelsi 	Tarn						Weichselian	04-Mar	Late Weichselian				"Percentages result in a lower number than reported, these are labelled as unaccounted sources."	"Duran, J.-P., and Tavoso, A., 2005. Les industries moustériennes de la Rouquette (Puycelci, Tarn, France). L'Anthropologie, 109(5), 755-783.; Briki-Heriech, D., Duran, J.-P., Saos, T., Gregoire, S., and Moigne, A.M., 2005. Le Gisement moustérien de la Rouquette à Puycelsi (Tarn, France): occupation de plein air de chasseurs de grands herbivores. In: Molines, N., Monnier, J.-L., and Moncel, M.H., eds. Les premiers peuplements de l’Europe. Données récentes sur les modalités de peuplement et sur le cadre chronostratigraphique, géologique et paléogéographique des industries du Paléolithique ancien et moyen en Europe. British Archaeological Reports, International Series, 1364. Colloque international, 22-25 September 2003, Université de Rennes. Oxford: Hadrian Books, 577-586."	Quina Mousterian	Quina	"Quina, discoid, Levallois"	Quina	747	41.17976128	4.117976128	20	10	8	6	2	0	482	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147.5	La Rouquette	Ens inf. (C+D+E)	Open air	1.70655	43.9948	France	Puycelsi 	Tarn						Weichselian	05-Mar	Early Weichselian				"Percentages unreliable, resulting in higher quantity than reported. Largest source has been reduced by one compared to what the percentage would give."	"Duran, J.-P., and Tavoso, A., 2005. Les industries moustériennes de la Rouquette (Puycelci, Tarn, France). L'Anthropologie, 109(5), 755-783.; Briki-Heriech, D., Duran, J.-P., Saos, T., Gregoire, S., and Moigne, A.M., 2005. Le Gisement moustérien de la Rouquette à Puycelsi (Tarn, France): occupation de plein air de chasseurs de grands herbivores. In: Molines, N., Monnier, J.-L., and Moncel, M.H., eds. Les premiers peuplements de l’Europe. Données récentes sur les modalités de peuplement et sur le cadre chronostratigraphique, géologique et paléogéographique des industries du Paléolithique ancien et moyen en Europe. British Archaeological Reports, International Series, 1364. Colloque international, 22-25 September 2003, Université de Rennes. Oxford: Hadrian Books, 577-586."	Typical Mousterian	Typical	"Quina, discoid, Levallois"	Ante-Quina	503	25.32136545	4.220227575	12	6	7	5	2	0	1176	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148.1	Moutou-la-Joliette		Open air	2.8333	42.7833	France	d’Espira de l’Agly	Pyrénées-Orientales				"Geomorphology, geology, and lithic industry used to date this site"		Würm ancien	Second half of 4 to beginning of 3	Late Weichselian					"Duran, J.-P., and Abelanet, J., 2004. Un moustérien méditerranéen à bifaces : le gisement de Moutou-la-Joliette (Espira de l’Agly, Pyrénées Orientales France). Préhistoires Méditerranéennes, 13, 7-27."	MTA	MTA	"Levallois richest, then five others"	MTA	1380	35.53189813	3.947988681	21	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
149.1	Les Ànecs		Open air	2.515	42.65	France	Rodès	Pyrénées-Orientales						Würm II	3	Late Weichselian					"Duran, J.-P., 2005. L’industrie moustérienne des Ànecs (Rodès, Pyrénées-orientales, France). Pyrenae, 38(2), 11-39."	Denticulate Mousterian	Denticulate	Levallois	Levallois-denticulate	397	12.58087234	3.145218085	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150.1	Grotte des Ramandils 	Ens I	Abri	3.0346	43.00618	France	Port-la-Nouvelle	Aude				Sedimentological and faunal dating		Beginning of MIS 4	4	Early Weichselian		30			"Moles, V., and Boutié, P., 2009. Contribution à la reconnaissance d’une microproduction au Paléolithique moyen: les industries de la grotte des Ramandils (Port-La Nouvelle, Aude, France). L'Anthropologie, 113(2), 356-380.; Fauna: Banes, L., and Dorigny, A., 2005. Le gisement des Ramandils (Port-La-Nouvelle, Aude). Approche paléoenvironnementale. In: Tuffreau, A., ed. Peuplements humains et variations environnementales au Quaternaire. Colloque de Poitiers (18-20 septembre 2000). Bar International Series 1352. Oxford: Hadrian Books, 95-104."	Typical Mousterian with denticulates	Typical	Levallois	Ante-Quina	3147	36.80545731	6.134242885	9	6	9	6	3	0	29	6	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150.2	Grotte des Ramandils 	Ens II	Abri	3.0346	43.00618	France	Port-la-Nouvelle	Aude				Sedimentological and faunal dating		Beginning of MIS 4	4	Early Weichselian		30		Lithic percentages inaccurate	"Moles, V., and Boutié, P., 2009. Contribution à la reconnaissance d’une microproduction au Paléolithique moyen: les industries de la grotte des Ramandils (Port-La Nouvelle, Aude, France). L'Anthropologie, 113(2), 356-380.; Fauna: Banes, L., and Dorigny, A., 2005. Le gisement des Ramandils (Port-La-Nouvelle, Aude). Approche paléoenvironnementale. In: Tuffreau, A., ed. Peuplements humains et variations environnementales au Quaternaire. Colloque de Poitiers (18-20 septembre 2000). Bar International Series 1352. Oxford: Hadrian Books, 95-104."	Typical Mousterian with denticulates	Typical	Levallois	Ante-Quina	15832	71.25088869	6.477353518	9	11	13	6	7	0	135	17	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150.3	Grotte des Ramandils 	Ens III	Abri	3.0346	43.00618	France	Port-la-Nouvelle	Aude				Sedimentological and faunal dating		Saint-Germain II interstadial 80ka BP	5a	Early Weichselian		30		Lithic percentages inaccurate	"Moles, V., and Boutié, P., 2009. Contribution à la reconnaissance d’une microproduction au Paléolithique moyen: les industries de la grotte des Ramandils (Port-La Nouvelle, Aude, France). L'Anthropologie, 113(2), 356-380.; Fauna: Banes, L., and Dorigny, A., 2005. Le gisement des Ramandils (Port-La-Nouvelle, Aude). Approche paléoenvironnementale. In: Tuffreau, A., ed. Peuplements humains et variations environnementales au Quaternaire. Colloque de Poitiers (18-20 septembre 2000). Bar International Series 1352. Oxford: Hadrian Books, 95-104."	Typical Mousterian with denticulates	Typical	Levallois	Ante-Quina	5715	56.82103096	5.682103096	9	10	11	7	4	0	161	12	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150.4	Grotte des Ramandils 	Ens IV	Abri	3.0346	43.00618	France	Port-la-Nouvelle	Aude				Sedimentological and faunal dating			5	Early Weichselian		30			"Moles, V., and Boutié, P., 2009. Contribution à la reconnaissance d’une microproduction au Paléolithique moyen: les industries de la grotte des Ramandils (Port-La Nouvelle, Aude, France). L'Anthropologie, 113(2), 356-380.; Fauna: Banes, L., and Dorigny, A., 2005. Le gisement des Ramandils (Port-La-Nouvelle, Aude). Approche paléoenvironnementale. In: Tuffreau, A., ed. Peuplements humains et variations environnementales au Quaternaire. Colloque de Poitiers (18-20 septembre 2000). Bar International Series 1352. Oxford: Hadrian Books, 95-104."	Typical Mousterian with denticulates	Typical	Levallois	Ante-Quina	3004	45.84682973	5.730853716	9	8	8	6	2	0	43	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
150.5	Grotte des Ramandils 	Ens V	Abri	3.0346	43.00618	France	Port-la-Nouvelle	Aude				Sedimentological and faunal dating			5	Early Weichselian		30		"Lithic percentages inaccurate, schist has been reduced by one as the raw materials have been ordered by quantities by the authors and schist, lydienne, and jasper all have equal percentages."	"Moles, V., and Boutié, P., 2009. Contribution à la reconnaissance d’une microproduction au Paléolithique moyen: les industries de la grotte des Ramandils (Port-La Nouvelle, Aude, France). L'Anthropologie, 113(2), 356-380.; Fauna: Banes, L., and Dorigny, A., 2005. Le gisement des Ramandils (Port-La-Nouvelle, Aude). Approche paléoenvironnementale. In: Tuffreau, A., ed. Peuplements humains et variations environnementales au Quaternaire. Colloque de Poitiers (18-20 septembre 2000). Bar International Series 1352. Oxford: Hadrian Books, 95-104."	Typical Mousterian with denticulates	Typical	Levallois	Ante-Quina	2296	45.39883374	5.674854218	9	8	8	6	2	0	27	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151.1	Grotte du Noisetier	US 0	Cave	0.36666	42.91666	France	Frechet-Aure	Hautes-Pyrenees	29.5	29.8	29.2	C14	Poz-14257	Würm II / III or Würmian interstadial	3a	Late Weichselian				No MNI available	"Mourre, V., and Thiébaut, C., 2008. L’industrie lithique du Moustérien final de la Grotte du Noisetier (Fréchet-Aure, Hautes-Pyrénées) dans le contexte des Pyrénées centrales françaises. Treballs d’Arqueologia, 14, 87-104.; Fauna: Mourre, V., Bruxelles, L., Costamagno, S., Cravinho, S., Hernandez, M., Lahaye, C., Laroulandie, V., Mallol, C., Maureille, B., Renvoisé, É., Théry-Parisot, I., Thiébaut, C., and Viguier, J., 2007. Le site moustérien de la Grotte du Noisetier à Fréchet-Aure (Hautes-Pyrénées). Fouille programmée pluriannuelle 2005-2007. Rapport final."	Levallois-discoidal Mousterian	?	Levallois-discoid	Levallois-denticulate	176	17.6378574	1.959761934	30	9	5	4	1	0	617	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
